date_time,return
s0d1,-0.0268769581549463
s1d1,-0.05267366750561
s2d1,-0.002690821309533
s3d1,-0.0185150877804779
s4d1,-0.0191840363528597
s5d1,0.0244301471781653
s6d1,0.0187425982184232
s7d1,0.0143758335088088
s8d1,-0.0119253608085256
s9d1,-0.0200197726149282
s10d1,-0.0247975088066301
s11d1,0.0045052400320635
s12d1,0.0199634934469092
s13d1,0.0017040453473224
s14d1,0.0309650431699632
s15d1,-0.041060226518509
s16d1,-0.0076992226746338
s17d1,-0.0535642637421426
s18d1,-0.0077714063470832
s19d1,0.0180735930735929
s20d1,-0.0461487762525825
s21d1,0.0655564470362615
s22d1,-0.0240283346257706
s23d1,-0.0217477516662616
s24d1,-0.0115697360480259
s25d1,-0.0304120026823282
s26d1,-0.0336209405601299
s27d1,-0.0112513180612044
s28d1,0.0332491102890901
s29d1,0.0254821859941569
s30d1,-0.0172222134624178
s31d1,0.0160540601299927
s32d1,-0.0491007392695576
s33d1,0.0010936995732777
s34d1,0.0029049694025764
s35d1,0.0305127426057036
s36d1,0.0422549078212191
s37d1,-0.026193389831369
s38d1,0.0486993059817759
s39d1,-0.0029493491931945
s40d1,-0.0325603225022418
s41d1,0.0418638514743356
s42d1,-0.0388980773206532
s43d1,-0.0085399670457743
s44d1,-0.0376657537990288
s45d1,0.0655764955222639
s46d1,-0.0100354480098666
s47d1,0.0252459337324828
s48d1,0.0178289789480903
s49d1,-0.0447120822733517
s50d1,-0.0079653849936081
s51d1,-0.0347280494316881
s52d1,0.0103439043979849
s53d1,-0.022079294553471
s0d2,0.0288053635527603
s1d2,0.0737183295705101
s2d2,0.0307221429557693
s3d2,0.0694779612315221
s4d2,0.0123173701298699
s5d2,-0.0147501870958249
s6d2,0.0030392082987968
s7d2,0.0402121983540242
s8d2,0.0363698096626654
s9d2,0.0566927127569221
s10d2,0.042228067198371
s11d2,-0.0142596998267101
s12d2,0.0115118834896188
s13d2,0.0339143329966258
s14d2,0.0183977760929996
s15d2,0.0021727638452095
s16d2,0.0521600893681928
s17d2,-0.0016810692155936
s18d2,0.0430337010062875
s19d2,-0.0207877461706783
s20d2,0.0646791999125586
s21d2,0.0158718890462294
s22d2,0.0274337183283233
s23d2,0.0272072974611796
s24d2,0.0236119493059745
s25d2,0.050645202891844
